Item Name,Item ID,Item meta,Has NBT,Display Name
bartworks:gt.bwMetaGeneratedplate,10137,1,FALSE,Bismutite Plate
bartworks:gt.bwMetaGeneratedplate,10137,3,FALSE,Zirconium Plate
bartworks:gt.bwMetaGeneratedplate,10137,4,FALSE,Cubic Zirconia Plate
bartworks:gt.bwMetaGeneratedplate,10137,5,FALSE,Fluor-Buergerite Plate
bartworks:gt.bwMetaGeneratedplate,10137,7,FALSE,Chromo-Alumino-Povondraite Plate
bartworks:gt.bwMetaGeneratedplate,10137,8,FALSE,Vanadio-Oxy-Dravite Plate
bartworks:gt.bwMetaGeneratedplate,10137,9,FALSE,Olenite Plate
bartworks:gt.bwMetaGeneratedplate,10137,19,FALSE,Red Zircon Plate
bartworks:gt.bwMetaGeneratedplate,10137,20,FALSE,Salt Plate
bartworks:gt.bwMetaGeneratedplate,10137,21,FALSE,Spodumene Plate
bartworks:gt.bwMetaGeneratedplate,10137,22,FALSE,Rock Salt Plate
bartworks:gt.bwMetaGeneratedplate,10137,23,FALSE,Fayalite Plate
bartworks:gt.bwMetaGeneratedplate,10137,24,FALSE,Forsterite Plate
bartworks:gt.bwMetaGeneratedplate,10137,25,FALSE,Hedenbergite Plate
bartworks:gt.bwMetaGeneratedplate,10137,30,FALSE,Thorium 232 Plate
bartworks:gt.bwMetaGeneratedplate,10137,35,FALSE,Prasiolite Plate
bartworks:gt.bwMetaGeneratedplate,10137,36,FALSE,Magneto Resonatic Plate
bartworks:gt.bwMetaGeneratedplate,10137,39,FALSE,Californium Plate
bartworks:gt.bwMetaGeneratedplate,10137,40,FALSE,Calcium Plate
bartworks:gt.bwMetaGeneratedplate,10137,43,FALSE,BArTiMaEuSNeK Plate
bartworks:gt.bwMetaGeneratedplate,10137,64,FALSE,Ruthenium Plate
bartworks:gt.bwMetaGeneratedplate,10137,78,FALSE,Rhodium Plate
bartworks:gt.bwMetaGeneratedplate,10137,88,FALSE,Rhodium-Plated Palladium Plate
bartworks:gt.bwMetaGeneratedplate,10137,89,FALSE,Tiberium Plate
bartworks:gt.bwMetaGeneratedplate,10137,90,FALSE,Ruridit Plate
bartworks:gt.bwMetaGeneratedplate,10137,91,FALSE,Fluorspar Plate
bartworks:gt.bwMetaGeneratedplate,10137,92,FALSE,High Durability Compound Steel Plate
bartworks:gt.bwMetaGeneratedplate,10137,96,FALSE,Ademic Steel Plate
bartworks:gt.bwMetaGeneratedplate,10137,104,FALSE,Fluorophlogopite Plate
bartworks:gt.bwMetaGeneratedplate,10137,11503,FALSE,Tantalum Hafnium Carbide Plate
